method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
LQR_R1,2,-1,110,0.03,1.0,0.03,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.1223602305286032,0.1730004092679043,0.36708069158580964,0.30443429361373464,0.10839717835187912,0.06854533349692779,0.3954856212058793,0.0
LQR_R1,2,-1,111,0.03,1.0,0.03,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.16888678944201294,0.2862093380119065,0.5066603683260388,0.2105187326784671,0.038150074891746044,0.139653782184036,3.4805200937885865,0.0025
LQR_R1,2,-1,112,0.03,1.0,0.03,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.07404954215966116,0.12111801926611812,0.22214862647898345,0.21132059682758503,0.04224313795566559,0.11441814296538047,3.7329852893955335,0.0
LQR_R1,2,-1,113,0.03,1.0,0.03,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.14368932409961388,0.25388202872536936,0.4310679722988416,0.3076406263826806,0.09759831428527832,0.09485756206161289,0.6556765551110417,0.0
LQR_R1,2,-1,114,0.03,1.0,0.03,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.16884699390608127,0.2566858413285542,0.5065409817182438,0.17329152701077638,0.14936411380767822,0.10835813705095536,1.7631721521830803,0.0
LQR_R1,2,-1,115,0.03,1.0,0.03,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.09253222222694646,0.20501451454755956,0.2775966666808394,0.0805201669924973,0.12484276294708252,0.08804922500561965,1.3941368777247156,0.0
LQR_R1,2,-1,116,0.03,1.0,0.03,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.12873097672262668,0.29463013355782763,0.38619293016788,0.09890530653941779,0.038601509761065245,0.12570165352553433,5.527845861748193,0.0125
LQR_R1,2,-1,117,0.03,1.0,0.03,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.22033351497412662,0.4985696729205582,0.6610005449223799,0.2682846775278449,0.04140905663371086,0.17738457328606247,7.013320070316659,0.01
LQR_R1,2,-1,118,0.03,1.0,0.03,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.12554000719610667,0.20762862154977266,0.37662002158832,0.2571087618024997,0.03755480423569679,0.1277548501744069,5.372379182296218,0.01
LQR_R1,2,-1,119,0.03,1.0,0.03,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.15030884730969482,0.24075089573431038,0.4509265419290845,0.38387269869354773,0.08197854831814766,0.19709779091784382,6.547123500880595,0.0125
