method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SMC,3,1,3,-1,104,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.16008557185704075,0.23799635746859685,0.48025671557112226,0.34229489471073504,0.15191850811243057,0.22316252909758375,10.165603062028964,0.03,,
SMC,3,1,3,-1,105,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.12192357134334093,0.22661001472474923,0.36577071403002276,0.1040460803994426,0.21362847089767456,0.14600291103033441,3.6480314243797936,0.005,,
SMC,3,1,3,-1,106,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.0693725010315119,0.1411747377708731,0.20811750309453567,0.07763566610828777,0.021549824625253677,0.11013790788172882,4.932260155262408,0.015,,
SMC,3,1,3,-1,107,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.18803898263443958,0.2583094539882815,0.5641169479033188,0.534132476206179,0.6398701071739197,0.2129526888420242,6.32350432386459,0.0175,,
SMC,3,1,3,-1,108,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.11506370633510767,0.2027909056632036,0.34519111900532296,0.2020527447723312,0.3927691578865051,0.1648073238541286,7.817660575736757,0.0225,,
SMC,3,1,3,-1,109,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.0961419645207605,0.219515250014787,0.28842589356228154,0.13617396968658324,0.06872771307826042,0.20976248932992916,9.944318452318786,0.0275,,
SMC,3,1,3,-1,110,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.06887758310717017,0.09853119526191613,0.20663274932151052,0.2691682695330661,0.23358360677957535,0.1386050796355446,2.1884534053490934,0.005,,
SMC,3,1,3,-1,111,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.07942315405900478,0.10480878873027179,0.23826946217701434,0.17305186003975478,0.01786946691572666,0.111551382438507,3.4067251502102978,0.01,,
SMC,3,1,3,-1,112,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.10589248046522041,0.21083909011140545,0.31767744139566123,0.12780911263860303,0.014038482680916786,0.16497897993723287,5.058080411255501,0.01,,
SMC,3,1,3,-1,113,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.15843730264576344,0.266029237313522,0.4753119079372904,0.2761487538385906,0.026995867490768433,0.19789802458841935,2.5968070734358495,0.0025,,
